image_name,mean,max,min
img_5606,1058.3,1399,783
img_5607,1346.1,2146,886
img_5608,1416.8,4939,655
img_5609,1437.4,4432,727
img_5610,1038.1,1454,782
img_5611,1515.6,2079,1102
img_5612,1159.2,1540,794
img_5613,1018.3,1294,561
img_5614,1376.6,1751,783
img_5615,1505.0,4376,670
img_5616,1121.1,1846,720
img_5617,1151.1,1542,607
img_5618,1364.5,4605,751
img_5619,1353.5,2222,868
img_5620,1116.8,1598,746
img_5621,1268.0,1912,798
img_5622,1195.2,1382,956
img_5623,1056.8,1456,751
img_5624,1208.9,3262,654
img_5625,1279.7,3001,602
img_5626,2003.8,8311,877
img_5627,917.6,1269,686
img_5628,968.2,1973,740
img_5629,1260.2,2418,824
img_5630,1153.7,2620,710
img_5631,1024.1,1606,711
img_5632,891.4,1143,603
img_5633,1349.1,2565,839
img_5634,2054.0,8671,812
img_5635,1906.3,7080,807
img_5636,1067.6,1575,843
img_5637,1333.4,3183,893
img_5638,1567.8,4297,838
img_5639,1210.1,1799,847
img_5640,1076.5,2216,731
img_5641,1026.4,1839,833
img_5642,1128.6,1614,870
img_5643,1313.8,2710,815
img_5644,1041.9,1518,716
img_5645,1140.6,1747,718
img_5646,2326.5,10944,1021
img_5647,1573.2,3150,646
img_5648,1613.0,6775,847
img_5649,1167.8,1471,645
img_5650,1003.1,1391,771
img_5651,1849.4,5527,740
img_5652,1419.6,4009,871
img_5653,1552.7,5248,799
img_5654,1082.5,1981,671
img_5655,1935.8,6615,1046
img_5656,1352.8,3689,860
img_5657,1088.0,1837,655
img_5658,1212.7,1910,895
img_5659,1306.3,1980,856
img_5660,1084.9,1279,830
img_5661,1068.4,1864,726
img_5662,1288.9,2063,950
img_5663,1514.2,2519,895
img_5664,1273.9,2541,871
img_5665,1180.1,2639,689
img_5666,1226.1,1655,823
img_5667,1256.3,3253,718
img_5668,1469.4,4329,849
img_5669,1827.1,4421,774
img_5670,1033.0,1407,750
img_5671,1477.8,6105,757
img_5672,1295.4,1911,944
img_5673,1659.4,4248,956
img_5674,995.0,1183,781
img_5675,1268.7,2296,702
img_5676,1295.3,2180,903
img_5677,969.3,1414,735
img_5678,983.0,1288,720
img_5679,937.2,1343,526
img_5680,1034.8,1440,779
img_5681,1104.7,2496,644
img_5682,1200.8,2034,741
img_5683,1718.4,3543,935
img_5684,1355.5,3095,799
img_5685,1835.3,10311,664
img_5686,1114.9,1701,817
img_5687,1181.0,3539,720
img_5688,1174.0,2198,494
img_5689,949.3,1261,681
img_5690,1032.3,1542,886
img_5691,956.1,1246,760
img_5692,1125.1,1443,708
img_5693,1013.2,1455,727
img_5694,1646.0,5726,615
img_5695,895.7,1462,639
img_5696,1031.0,1773,655
img_5697,1304.2,2375,909
img_5698,879.4,1159,678
img_5699,1111.2,2506,719
img_5700,3824.1,12592,798
img_5701,2171.0,9734,918
img_5702,1338.9,2127,934
img_5703,1291.4,1479,1103
img_5704,875.8,1238,615
img_5705,1099.3,2174,652
img_5706,1919.8,5576,901
img_5707,1399.0,2216,877
img_5708,1487.1,2259,935
img_5709,1250.0,2243,779
img_5710,876.4,1135,583
img_5711,1243.4,2102,696
img_5712,1134.2,1306,863
img_5713,943.4,1589,646
img_5714,1061.6,1791,564
img_5715,1547.8,4582,889
img_5716,885.6,1206,674
img_5717,1199.3,1925,830
img_5718,1038.5,1630,760
img_5719,1254.4,2999,792
img_5720,1141.2,1455,902
img_5721,1420.8,2712,800
img_5722,1169.0,2583,737
img_5723,1016.1,1726,592
img_5724,2461.4,12974,846
img_5725,1971.2,4928,919
img_5726,1943.0,4403,806
img_5727,1242.3,2695,703
img_5728,1076.1,1835,766
img_5729,1063.3,1976,663
img_5730,2407.9,6416,784
img_5731,1347.2,1747,982
img_5732,1601.4,2358,1086
img_5733,1111.1,1643,779
img_5734,1138.3,1815,783
img_5735,1332.9,2334,671
img_5736,1144.5,1653,848
img_5737,1239.7,2014,831
img_5738,1290.1,3295,822
img_5739,1000.6,2405,640
img_5740,851.1,1099,695
img_5741,1142.3,2464,742
img_5742,1082.1,1629,799
img_5743,1171.1,3175,590
img_5744,1117.3,2606,701
img_5745,1093.5,1606,846
img_5746,1157.7,1495,790
img_5747,990.8,1750,711
img_5748,877.5,1174,743
img_5749,2636.4,14813,705
img_5750,880.7,1207,711
img_5751,1899.5,6536,918
img_5752,1272.3,2687,863
img_5753,1164.3,1415,766
img_5754,1450.9,2497,761
img_5755,1166.6,1486,957
img_5756,1762.6,6016,883
img_5757,1212.9,1951,872
img_5758,1176.3,1935,887
img_5759,1480.2,4145,847
img_5760,1033.7,1752,628
img_5761,1887.0,5390,1023
img_5762,985.0,1799,656
img_5763,1002.3,1336,744
img_5764,977.6,1411,663
img_5765,1891.1,4859,894
img_5766,1172.5,3117,711
img_5767,999.7,1598,798
img_5768,1126.3,2620,735
img_5769,1176.2,2471,647
img_5770,1175.8,1584,945
img_5771,1187.3,1702,949
img_5772,1023.4,2262,622
img_5773,1225.5,1630,727
img_5774,972.9,1558,759
img_5775,1497.3,2456,997
img_5776,1075.0,1596,742
img_5777,1246.6,2518,846
img_5778,1060.9,1871,663
img_5779,1966.2,7935,711
img_5780,1224.9,2199,806
img_5781,1529.3,2796,726
img_5782,1140.7,1991,633
img_5783,1990.0,10071,718
img_5784,1427.6,2619,596
img_5785,1037.8,1743,764
img_5786,1213.8,1983,848
img_5787,1224.2,1871,796
img_5788,1744.6,4464,927
img_5789,1372.2,1945,863
img_5790,1092.5,2463,716
img_5791,1285.2,3095,807
img_5792,1187.7,1592,869
img_5793,2009.2,5104,726
img_5794,1144.0,2366,622
img_5795,1317.0,2512,703
img_5796,878.3,1094,653
img_5797,1673.9,5143,688
img_5798,1360.9,2615,830
img_5799,1505.4,2261,871
img_5800,1315.1,1814,1026
img_5801,1135.0,1814,838
img_5802,1472.1,3575,694
img_5803,897.3,1046,774
img_5804,1325.8,4312,606
img_5805,1457.4,3632,806
img_5806,961.3,1423,712
img_5807,1709.8,3745,1039
img_5808,860.5,1144,645
img_5809,1206.3,1979,511
img_5810,1011.0,1648,671
img_5811,1539.6,2414,1040
img_5812,1848.7,6944,687
img_5813,1454.7,3271,798
img_5814,2053.7,9610,799
img_5815,1336.7,3174,751
img_5816,2462.2,7358,733
img_5817,1019.1,1526,744
img_5818,1081.5,1838,669
img_5819,1187.7,1718,782
img_5820,1248.1,1755,822
img_5821,921.2,1394,599
img_5822,933.3,1256,699
img_5823,1195.1,3373,759
img_5824,1107.5,1879,742
img_5825,1146.4,2624,663
img_5826,999.4,1461,775
img_5827,1998.7,11182,691
img_5828,1156.8,2644,841
img_5829,1032.7,1707,687
img_5830,1575.3,4066,781
img_5831,1009.5,1455,727
img_5832,1037.7,2143,630
img_5833,1532.2,3484,958
img_5834,1029.7,1561,503
img_5835,966.1,1351,647
img_5836,1451.7,5376,586
img_5837,1614.9,7884,789
img_5838,967.7,1311,735
img_5839,989.5,1607,615
img_5840,881.9,1162,527
img_5841,937.0,1214,743
img_5842,1007.8,1304,718
img_5843,1315.8,2478,687
img_5844,1848.2,8984,643
img_5845,1249.9,1927,717
img_5846,2281.9,10597,696
img_5847,1855.8,8886,879
img_5848,1523.3,6141,622
img_5849,1704.4,4533,766
img_5850,1523.9,4403,599
img_5851,1149.4,1697,855
img_5852,1752.5,2559,1223
img_5853,3402.5,19623,911
img_5854,1125.5,2166,589
img_5855,1337.3,4018,607
img_5856,1295.2,4267,622
img_5857,1178.4,2118,887
img_5858,1037.1,1466,775
img_5859,1132.5,2473,751
img_5860,925.5,1478,662
img_5861,1302.1,4740,629
img_5862,880.0,1088,670
img_5863,910.8,1398,599
img_5864,1593.3,2327,1094
img_5865,979.0,1271,614
img_5866,1698.8,1984,1401
img_5867,1486.6,4328,725
img_5868,1391.6,3762,910
img_5869,1063.6,1598,814
img_5870,968.7,1223,695
img_5871,958.3,1255,646
img_5872,1738.9,5151,909
img_5873,982.0,1287,731
img_5874,1574.0,3929,807
img_5875,1574.3,3039,935
img_5876,1146.8,3417,710
img_5877,940.7,1334,631
img_5878,925.4,1165,622
img_5879,1176.2,1935,613
img_5880,1106.3,1437,694
img_5881,3630.5,22442,789
img_5882,950.6,1264,783
img_5883,1859.0,4220,982
img_5884,935.2,1366,737
img_5885,1033.1,1675,587
img_5886,1143.1,2190,735
img_5887,1841.1,8360,894
img_5888,1075.8,2500,695
img_5889,1624.2,3544,1035
img_5890,1525.5,2897,910
img_5891,2472.1,8768,959
img_5892,1712.7,3134,734
img_5893,1068.6,1629,626
img_5894,1375.5,2838,564
img_5895,1396.1,3132,694
img_5896,1037.8,1832,685
img_5897,1097.0,3160,599
img_5898,1334.5,3461,744
img_5899,785.6,982,638
img_5900,1123.9,1630,885
img_5901,987.4,1503,591
img_5902,864.8,1453,518
img_5903,1032.2,1887,714
img_5904,1032.3,1807,679
img_5905,958.8,1680,487
img_5906,1079.7,1558,607
img_5907,2032.4,9576,726
img_5908,1623.5,6110,847
img_5909,1416.3,5464,615
img_5910,1037.0,1572,639
img_5911,1186.9,1775,758
img_5912,1062.7,2148,609
img_5913,1834.8,6010,590
img_5914,1385.9,2863,735
img_5915,1034.0,1478,670
img_5916,1573.6,4465,742
img_5917,1154.0,1702,858
img_5918,1528.4,3863,582
img_5919,955.9,1557,718
img_5920,1523.8,2962,831
img_5921,957.8,1870,734
img_5922,930.6,1151,750
img_5923,1003.2,1836,589
img_5924,1019.1,2175,607
img_5925,1149.4,2223,702
img_5926,1093.1,1503,726
img_5927,1086.3,1535,863
img_5928,992.0,1607,574
img_5929,1783.9,6507,828
img_5930,1098.8,1683,519
img_5931,1288.8,3071,838
img_5932,1012.9,1936,766
img_5933,1092.0,1622,712
img_5934,1809.9,3419,893
img_5935,1503.3,2365,912
img_5936,941.9,1118,703
img_5937,1096.5,1270,883
img_5938,1111.6,2825,559
img_5939,1227.6,1983,869
img_5940,2333.7,5892,799
img_5941,965.2,1335,567
img_5942,1077.2,1967,702
img_5943,1156.6,1888,870
img_5944,1117.0,2465,670
img_5945,1174.4,2492,726
img_5946,966.9,1423,744
img_5947,2131.9,10564,670
img_5948,1231.3,2359,711
img_5949,3544.8,23088,979
img_5950,851.7,1049,622
img_5951,1318.9,3815,779
img_5952,1056.6,2499,663
img_5953,1631.2,2872,1135
img_5954,1123.5,1535,862
img_5955,1000.6,1359,731
img_5956,1007.2,1833,679
img_5957,1252.9,1821,902
img_5958,1444.8,2214,853
img_5959,1188.2,1886,877
img_5960,2024.8,9791,695
img_5961,1077.4,2110,735
img_5962,1349.4,3427,543
img_5963,1398.6,1849,863
img_5964,1047.4,1547,799
img_5965,883.2,1031,614
img_5966,1389.0,2853,854
img_5967,1426.2,3612,796
img_5968,971.3,2110,707
img_5969,1210.8,1910,813
img_5970,1044.2,1511,782
img_5971,1048.6,1405,653
img_5972,880.9,1175,718
img_5973,962.1,1775,631
img_5974,1120.5,2461,455
img_5975,884.4,1160,655
img_5976,1191.8,2401,608
img_5977,2675.0,19158,567
img_5978,884.9,1045,644
img_5979,2170.3,4604,663
img_5980,1931.8,8262,613
img_5981,950.9,1455,604
img_5982,914.1,1192,617
img_5983,900.0,1214,663
img_5984,1266.7,3072,813
img_5985,1258.8,3631,807
img_5986,1558.1,5839,567
img_5987,1163.5,1701,566
img_5988,1462.1,4856,757
img_5989,1435.7,2424,813
img_5990,1304.5,3465,878
img_5991,1418.4,1930,853
img_5992,930.3,1245,669
img_5993,986.8,1311,663
img_5994,1112.6,1735,832
img_5995,1185.6,1991,736
img_5996,976.3,1967,552
img_5997,1830.7,6621,862
img_5998,1226.3,2759,765
img_5999,1866.6,4373,967
img_6000,1521.1,3592,700
img_6001,1507.7,2804,958
img_6002,1003.9,1323,742
img_6003,987.4,1711,663
img_6004,1276.6,1720,911
img_6005,1199.6,1991,783
img_6006,1201.3,2327,895
img_6007,1286.8,3866,703
img_6008,892.2,1232,685
img_6009,957.0,1269,746
img_6010,1308.9,2693,823
img_6011,1080.5,2374,551
img_6012,1905.8,3538,829
img_6013,1403.7,3088,807
img_6014,1098.3,1611,767
img_6015,1163.1,1527,863
img_6016,1324.3,1886,1045
img_6017,1188.6,1950,943
img_6018,1149.5,1659,821
img_6019,1245.5,2361,645
img_6020,1244.2,1820,608
img_6021,1101.2,2134,831
img_6022,1318.1,3310,672
img_6023,928.3,1123,494
img_6024,1437.5,3261,862
img_6025,1071.5,1302,951
img_6026,1194.4,2535,750
img_6027,1055.8,1387,814
img_6028,1767.0,2838,1303
img_6029,1258.0,2687,667
img_6030,1420.0,5391,751
img_6031,1902.2,6776,638
img_6032,1291.7,2039,878
img_6033,1348.4,3726,759
img_6034,2151.8,6293,1055
img_6035,1891.2,8063,575
img_6036,967.7,1173,750
img_6037,1548.0,4804,735
img_6038,1056.5,1248,893
img_6039,950.1,1495,718
img_6040,1081.1,1718,782
img_6041,1765.5,4843,1031
img_6042,1488.0,5132,798
img_6043,1277.9,2022,971
img_6044,1832.1,4557,767
img_6045,1106.1,2047,685
img_6046,1171.4,2272,655
img_6047,1087.8,2071,870
img_6048,1150.7,1958,760
img_6049,1439.7,2504,887
img_6050,1330.0,1634,895
img_6051,1399.1,3149,734
img_6052,987.8,1843,742
img_6053,945.0,1151,639
img_6054,1674.1,4184,701
img_6055,1223.7,3139,799
img_6056,1409.5,2582,943
img_6057,1396.4,2515,815
img_6058,1243.1,2105,814
img_6059,949.9,1599,707
img_6060,1407.8,4599,735
img_6061,974.5,1415,717
img_6062,1169.3,1666,807
img_6063,1699.6,3145,982
img_6064,930.8,1183,656
img_6065,1072.8,2807,647
img_6066,1025.4,2376,670
img_6067,1272.2,2351,671
img_6068,897.8,1030,719
img_6069,1340.9,2695,692
img_6070,903.2,1096,708
img_6071,1345.3,1719,957
img_6072,1611.0,6119,775
img_6073,1180.2,2736,671
img_6074,1310.6,1886,912
img_6075,1085.9,1447,703
img_6076,1230.9,2215,726
img_6077,1038.2,1837,776
img_6078,1893.8,6326,928
img_6079,1053.4,1822,823
img_6080,978.7,1392,747
img_6081,1009.1,1354,719
img_6082,1044.8,2224,479
img_6083,1224.8,2012,684
img_6084,966.8,1595,647
img_6085,1659.5,3342,871
img_6086,1508.6,4913,782
img_6087,1014.3,1398,757
img_6088,1276.0,2487,673
img_6089,1022.7,1319,686
img_6090,1006.0,1710,733
img_6091,1271.7,1638,880
img_6092,1012.7,1313,783
img_6093,920.5,1460,672
img_6094,1254.0,1743,885
img_6095,1406.9,2560,791
img_6096,1330.2,1991,1002
img_6097,1299.4,3032,759
img_6098,1547.5,3807,982
img_6099,982.1,1863,598
img_6100,1264.5,1847,905
img_6101,948.8,1352,592
img_6102,1259.0,2742,859
img_6103,1068.0,1839,631
img_6104,1503.9,3277,799
img_6105,963.5,1380,702
img_6106,1925.0,7689,929
img_6107,960.5,1797,742
img_6108,1005.3,1327,662
img_6109,1370.0,3448,751
img_6110,1088.2,1886,686
img_6111,1114.1,2030,794
img_6112,1412.2,2823,791
img_6113,943.4,1636,560
img_6114,1127.0,1526,845
img_6115,1455.0,1965,855
img_6116,938.3,1375,694
img_6117,885.7,1331,551
img_6118,894.2,1190,622
img_6119,1086.0,1279,959
img_6120,1096.9,1733,494
img_6121,1334.8,3497,783
img_6122,1280.0,2897,709
img_6123,1194.2,1640,895
img_6124,1147.1,1431,847
img_6125,1652.1,4568,742
img_6126,1096.0,1629,798
img_6127,1404.6,2252,1025
img_6128,1192.7,2334,624
img_6129,1151.5,3712,744
img_6130,972.6,1351,647
img_6131,985.4,1479,615
img_6132,914.3,1248,711
img_6133,1309.4,2784,875
img_6134,1069.1,1533,814
img_6135,1345.8,2958,783
img_6136,1322.7,2303,855
img_6137,938.8,1399,719
img_6138,783.8,1394,61
img_6139,1309.1,1975,853
img_6140,1283.0,3577,776
img_6141,1091.3,2509,661
img_6142,1433.6,2223,888
img_6143,1294.3,1822,904
img_6144,1591.0,4706,663
img_6145,903.3,1039,799
img_6146,1347.6,2046,1052
img_6147,1776.0,4406,838
img_6148,986.2,1580,695
img_6149,1120.6,1899,806
img_6150,1476.1,3296,846
img_6151,1116.9,1431,846
img_6152,896.1,1302,519
img_6153,1138.3,1567,805
img_6154,923.4,1528,654
img_6155,1403.5,2359,761
img_6156,1077.7,1709,695
img_6157,966.2,1439,662
img_6158,1742.3,4484,1055
img_6159,1187.8,1781,748
img_6160,915.1,1129,766
img_6161,988.8,1558,727
img_6162,1187.4,2796,734
img_6163,1702.3,4422,795
img_6164,1214.1,2039,638
img_6165,1010.2,1313,744
img_6166,849.2,1126,302
img_6167,1189.8,1784,895
img_6168,1141.6,2913,670
img_6169,1504.4,2495,834
img_6170,1117.5,1885,680
img_6171,1035.0,2143,647
img_6172,1078.5,1999,771
img_6173,1257.3,1843,661
img_6174,1668.3,5368,711
img_6175,1138.9,1998,719
img_6176,1283.8,2752,799
img_6177,1065.6,2347,598
img_6178,1718.3,3165,1028
img_6179,1126.0,2237,634
img_6180,1407.0,3840,958
img_6181,1514.6,2425,919
img_6182,932.1,1588,686
img_6183,1322.5,4447,686
img_6184,1351.7,4950,687
img_6185,1251.7,1875,903
img_6186,982.8,1541,799
img_6187,1195.0,2357,782
img_6188,943.4,1340,703
img_6189,1361.2,2254,840
img_6190,1279.7,2271,678
img_6191,1145.5,2080,862
img_6192,1470.0,4307,628
img_6193,1640.0,4672,996
img_6194,1104.0,2071,797
img_6195,961.9,1538,694
img_6196,1033.2,1675,719
img_6197,1282.4,2021,775
img_6198,1036.7,2647,671
img_6199,995.3,1603,694
img_6200,1081.5,1526,710
img_6201,1302.7,3593,614
img_6202,1002.8,2041,678
img_6203,1257.9,2151,735
img_6204,1089.9,1942,680
img_6205,1421.6,2455,699
img_6206,934.0,1451,743
img_6207,1351.3,2271,767
img_6208,886.4,1172,678
img_6209,1109.3,1757,830
img_6210,1281.5,3861,734
img_6211,1468.9,5593,766
img_6212,1380.2,2335,870
img_6213,1096.6,1448,836
img_6214,1315.2,1798,998
img_6215,1218.2,1873,799
img_6216,1288.5,3093,702
img_6217,1024.0,1248,757
img_6218,886.8,1383,712
img_6219,940.7,1438,735
img_6220,1216.4,3039,866
img_6221,1067.5,1511,879
img_6222,1567.6,3553,928
img_6223,890.7,1086,646
img_6224,1261.7,2482,871
img_6225,1020.2,1909,686
img_6226,973.8,1566,559
img_6227,1185.4,2397,703
img_6228,1444.8,3712,1045
img_6229,1206.1,1544,630
img_6230,1139.6,1614,751
img_6231,1321.5,2907,816
img_6232,940.8,1295,751
img_6233,1618.7,2400,711
img_6234,1374.7,3160,862
img_6235,1482.4,1919,1006
img_6236,1337.4,4639,735
img_6237,1024.8,1614,758
img_6238,1508.5,3383,762
img_6239,1021.1,1550,687
img_6240,1321.0,3998,803
img_6241,1302.6,2007,839
img_6242,965.1,1575,621
img_6243,875.5,1182,699
img_6244,1448.5,3055,775
img_6245,1398.4,3747,646
img_6246,1010.6,1453,718
img_6247,1681.9,4133,710
img_6248,1312.6,2093,999
img_6249,1040.0,1497,775
img_6250,1144.2,2751,694
img_6251,989.4,1422,623
img_6252,1189.9,3757,741
img_6253,1775.8,6239,846
img_6254,1163.2,3080,742
img_6255,1962.2,9931,781
img_6256,1267.4,2725,863
img_6257,1053.1,1413,758
img_6258,1246.2,2088,862
img_6259,993.9,1566,726
img_6260,1711.0,4644,902
img_6261,1382.2,2477,870
img_6262,1120.6,2499,677
img_6263,1031.8,1700,670
img_6264,1179.0,1797,778
img_6265,1382.3,2216,930
img_6266,1365.7,2375,935
img_6267,1123.0,1847,853
img_6268,1155.7,1328,900
img_6269,1120.3,2190,716
img_6270,1934.7,5551,646
img_6271,2881.7,19622,758
img_6272,1039.9,1742,646
img_6273,1125.5,2383,646
img_6274,1486.6,2214,1013
img_6275,966.4,1333,678
img_6276,1127.4,1779,751
img_6277,1086.5,2344,734
img_6278,924.9,1246,630
img_6279,1598.3,2494,950
img_6280,1593.7,4566,962
img_6281,1014.9,1473,789
img_6282,934.6,1550,607
img_6283,2125.8,4015,1024
img_6284,1209.9,2169,823
img_6285,1098.4,2479,722
img_6286,1115.5,1786,806
img_6287,1243.7,1732,919
img_6288,1145.9,1750,885
img_6289,1453.1,2255,902
img_6290,2370.5,8191,1101
img_6291,1148.9,2823,692
img_6292,1496.2,2784,940
img_6293,975.0,1395,766
img_6294,1116.9,2129,720
img_6295,1682.9,9054,737
img_6296,1434.9,5314,687
img_6297,2327.1,12208,684
img_6298,999.7,1447,687
img_6299,1317.0,2766,976
img_6300,893.7,1281,678
img_6301,1219.1,1919,871
img_6302,1033.4,1449,799
img_6303,1009.8,1375,643
img_6304,1213.6,2367,692
img_6305,852.6,1078,565
img_6306,1053.7,1894,719
img_6307,1815.0,7648,704
img_6308,2201.7,10766,823
img_6309,1139.9,1535,834
img_6310,945.6,1183,647
img_6311,1240.0,3179,703
img_6312,1185.9,2518,656
img_6313,1163.9,2724,710
img_6314,1023.3,1758,735
img_6315,1073.9,1575,535
img_6316,1113.6,1703,815
img_6317,957.7,1286,674
img_6318,1085.6,1942,687
img_6319,913.5,1213,495
img_6320,1500.0,2776,790
img_6321,981.5,1566,672
img_6322,1035.9,1399,791
img_6323,962.1,1574,615
img_6324,1516.6,3730,702
img_6325,985.5,2028,687
img_6326,1239.4,2507,447
img_6327,1176.5,2047,704
img_6328,1434.7,2217,1022
img_6329,965.7,1118,815
img_6330,1215.9,2250,735
img_6331,1393.8,4299,634
img_6332,1384.3,2258,622
img_6333,1355.8,2317,704
img_6334,1333.0,2489,727
img_6335,1167.1,2672,582
img_6336,1400.6,2294,806
img_6337,1203.2,2084,774
img_6338,1146.4,1967,727
img_6339,913.5,1135,724
img_6340,1376.1,2703,797
img_6341,1346.6,4628,799
img_6342,988.6,1489,750
img_6343,1213.0,2566,654
img_6344,1100.1,1588,695
img_6345,1404.4,3625,654
img_6346,1299.3,3734,534
img_6347,904.7,1407,590
img_6348,997.2,2252,589
img_6349,1077.6,2133,758
img_6350,1219.9,3073,727
img_6351,1340.8,2391,751
img_6352,1116.6,2398,590
img_6353,1290.1,2205,823
img_6354,1117.0,1645,782
img_6355,1833.4,8334,700
img_6356,2472.9,9932,974
img_6357,999.2,1326,710
img_6358,888.8,982,765
img_6359,1489.0,3991,831
img_6360,993.1,1966,599
img_6361,1580.1,2400,1071
img_6362,1230.0,2478,818
img_6363,1027.3,1597,757
img_6364,1946.4,7569,679
img_6365,1287.7,3824,666
img_6366,1060.1,1383,818
img_6367,974.7,1334,799
img_6368,1269.1,1864,846
img_6369,1044.6,1406,735
img_6370,1001.2,1360,714
img_6371,2136.5,4392,734
img_6372,1040.0,1815,639
img_6373,1640.5,4048,1014
img_6374,1122.6,2150,713
img_6375,989.6,1482,527
img_6376,3199.6,18936,558
img_6377,1953.8,5635,746
img_6378,1691.1,3929,1079
img_6379,1217.3,1991,923
img_6380,1179.2,1669,661
img_6381,1051.3,2449,478
img_6382,903.8,1751,678
img_6383,1886.6,5876,887
img_6384,1082.8,1431,671
img_6385,1527.2,2967,823
img_6386,1118.4,2325,806
img_6387,846.7,1063,631
img_6388,1051.5,1593,805
img_6389,1243.5,2480,687
img_6390,968.7,1936,550
img_6391,1540.4,2198,782
img_6392,993.0,1721,710
img_6393,1141.5,1325,935
img_6394,1980.9,10122,951
img_6395,983.2,1419,684
img_6396,1748.8,3497,976
img_6397,1453.6,4479,743
img_6398,1276.5,3375,606
img_6399,1110.3,2178,637
img_6400,991.9,1574,654
img_6401,1094.0,1310,771
img_6402,1441.4,3805,759
img_6403,1229.1,1781,679
img_6404,1258.2,2334,703
img_6405,923.0,1343,597
img_6406,1086.1,1463,822
img_6407,1361.8,2285,735
img_6408,1064.1,1552,799
img_6409,1047.3,1631,702
img_6410,1181.3,2103,870
img_6411,1062.8,1870,701
img_6412,860.0,1006,775
img_6413,1015.2,1281,832
img_6414,1261.5,1928,901
img_6415,2653.8,4951,1079
img_6416,1214.3,2392,792
img_6417,1269.7,3245,639
img_6418,1101.7,2456,768
img_6419,1418.3,1901,998
img_6420,1569.9,2449,1023
img_6421,1336.0,3620,735
img_6422,931.0,1240,749
img_6423,1368.9,2523,808
img_6424,1070.3,2607,688
img_6425,1794.6,4762,881
img_6426,1068.0,1366,855
img_6427,1353.9,2200,893
img_6428,1312.6,1950,839
img_6429,1026.9,2347,766
img_6430,2447.5,13238,759
img_6431,832.5,1395,662
img_6432,986.3,2183,598
img_6433,1263.5,2406,646
img_6434,1002.1,1495,758
img_6435,1361.7,5807,719
img_6436,1259.0,2442,845
img_6437,1237.2,2415,718
img_6438,1182.9,3432,549
img_6439,1564.0,2590,843
img_6440,1719.2,3424,999
img_6441,906.3,1390,670
img_6442,1465.7,4000,663
img_6443,955.5,2127,462
img_6444,1060.2,1678,815
img_6445,1128.2,1638,701
img_6446,1140.9,2350,502
img_6447,2459.5,10247,999
img_6448,1306.5,2508,613
img_6449,1476.7,3352,838
img_6450,1283.4,1782,855
img_6451,1186.2,2101,702
img_6452,1303.0,3900,742
img_6453,994.0,1203,718
img_6454,1497.3,2238,1023
img_6455,963.3,1174,781
img_6456,1157.7,2087,608
img_6457,1204.5,2216,691
img_6458,1099.9,2952,544
img_6459,938.6,1286,736
img_6460,1446.1,3311,1030
img_6461,991.9,1783,677
img_6462,1720.7,9406,623
img_6463,1808.9,8119,783
img_6464,933.5,1285,723
img_6465,841.3,1122,718
img_6466,967.1,1286,706
img_6467,1500.3,4554,630
img_6468,1090.6,1430,791
img_6469,1553.9,5103,871
img_6470,1115.2,2687,838
img_6471,1104.0,2246,680
img_6472,927.4,1158,701
img_6473,1117.3,1451,750
